# t	v1	v2
0.009000	1.271251	1.530048
0.009010	1.271856	1.530447
0.009020	1.272461	1.530846
0.009030	1.273066	1.531245
0.009040	1.273669	1.531644
0.009050	1.274273	1.532042
0.009060	1.274875	1.532440
0.009070	1.275478	1.532838
0.009080	1.276079	1.533235
0.009090	1.276681	1.533632
0.009100	1.277281	1.534029
0.009110	1.277881	1.534425
0.009120	1.278481	1.534822
0.009130	1.279080	1.535218
0.009140	1.279679	1.535613
0.009150	1.280277	1.536009
0.009160	1.280874	1.536404
0.009170	1.281471	1.536798
0.009180	1.282068	1.537193
0.009190	1.282664	1.537587
0.009200	1.283259	1.537981
0.009210	1.283854	1.538375
0.009220	1.284449	1.538768
0.009230	1.285043	1.539161
0.009240	1.285636	1.539554
0.009250	1.286229	1.539946
0.009260	1.286822	1.540338
0.009270	1.287413	1.540730
0.009280	1.288005	1.541122
